mRNA,max,min
SLC44A4,8.45286184680719,0.20864210901516606
CARTPT,6.625235415324985,0.0
NTS,11.4626901379084,0.0
CYP27A1,5.973282935500298,0.5993177936982264
ALDH8A1,1.746484761542602,0.0
EVI2B,6.33558686942635,0.48625098888410845
PDYN,0.555128993800309,0.0
EYA2,5.479253200163586,0.022616379067348556
PLEKHS1,6.298458538319129,0.01578299724092746
SPEG,4.560714954474479,0.008200013832136128
GTF2A1,4.200904488574618,1.9436963273264405
PLA1A,5.703435746115251,0.0978804340519131
IGF2BP3,3.4454088941096,0.005902956858236406
UHMK1,5.480313598895949,2.4194310224314592
IRF6,6.049558892539969,0.20338911736708698
LRG1,6.241085087425308,0.2609891387860716
ATP5MF,9.123682231367242,2.851838972849344
FTH1,11.104163455241357,4.604848224030497
VSTM1,3.9296489931866763,0.0
BMP4,6.956989408257053,0.7082313882155027
PRKAA2,3.4678011564884073,0.0
KCNK16,4.407617878080557,0.0
FAXDC2,4.617533583475423,0.25290002870008066
BNIP5,6.737897634703209,0.0
GRM4,2.046735504874595,0.0
PPP1R9A,4.040594394813525,0.0
GPR1,2.8268230181106895,0.0
PCDHGA10,3.7135308631453814,0.030830430153274503
SLC6A1,0.8610025136236527,0.0
LYZ,13.454143768778808,1.1367163844883121
IGFBP3,8.413208174863257,1.2732771613615412
FCGR3B,4.999855723281955,0.0
ADAM22,5.134804143892475,0.030971642412075524
TGFBI,7.8955395364229215,1.640852258917439
NTSR1,6.536736774569439,0.0
KCNN1,3.209687297209208,0.005471851210059492
NT5E,7.583127157436658,0.418027989926524
CYP2A6,3.041681051964968,0.0
LAMA2,4.2160357320121555,0.061845307071069486
ACTG2,12.523140651117195,0.4746696591609434
VAT1L,3.1058624253801344,0.02743718270685113
AQP3,9.101755114721692,0.27953072572998966
CYSRT1,8.049075820181361,0.10285965792205638
SORCS3,1.623211368037753,0.0
KNDC1,2.5634998451010143,0.0
SERPINB2,7.15907612206818,0.0
PHLDA3,6.17745741135156,0.4411647341291503
PITX2,2.4279279276152343,0.0
SLN,3.2044694184362834,0.0
TPPP,4.892104401458474,0.1609201881811029
TYROBP,9.066121220085405,1.9857918544127113
TMEM63C,4.495835844110896,0.0
CRCT1,11.042914188280392,0.0
CHIA,8.963290596406337,0.0
INSM1,9.036784086875716,0.0
PALLD,8.158104719696587,1.2648966844654115
MAGEL2,1.9296395257208847,0.0
COL3A1,11.223167299504432,2.408358615610964
SBK1,4.770876606623503,0.04977015181638449
KCNIP1,2.088243382674421,0.0
PSAPL1,7.324491109001904,0.0
LAMB3,8.340663293307065,0.3197335301331496
RAB34,6.065561541314522,0.6138145065686496
MAPK10,1.118160353120777,0.00791308164326493
CHIT1,5.140332856302128,0.0
BAIAP2L2,6.972315850045705,0.5094424930801785
NKX6-2,5.531194287937389,0.0
SLC7A9,5.9601456150213945,0.0
GALNT6,5.708347281298337,0.36075755751193667
FGFR3,6.606193466161702,0.030547964162966623
DSG2,8.193936303732269,0.4726957125182908
TRNP1,8.35512861789873,0.31741984983470184
MUC6,10.145833967910141,0.004609253252589672
CCND1,8.292346482837528,2.167100968963075
CAPG,7.7203585063170825,2.10134752211241
IFITM1,9.101916596694435,2.3019095101988425
MUC21,10.32524461997876,0.0
SCGB2A1,7.635884233791632,0.0
CABP7,2.684167919609903,0.0
DPYSL5,4.11617342720448,0.0
GPR34,4.962646186411365,0.1897929378202589
MTUS1,6.152112418536274,0.7824085649273732
SMO,4.4905444594875465,0.13592881552640673
LAMP3,5.941324671111326,0.13251103979919546
PCDHGC5,0.5912964344432068,0.0
PHKA1,3.524815928357506,0.02743718270685113
DNAJB5,5.543808268554953,0.21772704203304308
VSIG10L,7.018565188737475,0.11356715704707815
CHST8,1.5025342858954955,0.0
ZYG11A,2.443102681001807,0.0
FGF14,2.076388068512841,0.0
LAMA5,6.9220265419813,0.49774008860909325
GABRG2,0.9609564601736866,0.0
SULT2A1,7.934086530437831,0.0
FGFBP1,8.043382238628993,0.0
ABO,6.0479418437475125,0.06529656712778095
SYT12,2.6921370229391313,0.0
FERMT3,7.624176947106601,0.40206724982782543
PCDHGA5,1.0870554345433758,0.0
SLIT3,4.624089193890959,0.14808808264533596
DOK7,4.425929205208577,0.019061365093430198
WARS1,9.678058872896424,2.8823495900176646
ADAMDEC1,6.232296200018838,0.053806443695793814
CKMT1B,5.052946199263116,0.03618680284784627
HOPX,6.792684894015088,0.08501667348871386
FAM50B,4.893381627793917,0.2229281800026127
ZNF683,5.067982830184302,0.0
CCR7,6.472218053259933,0.0852886748169873
TP63,5.764370042668474,0.0
COL4A6,4.167959995592992,0.0017301961388826131
SLC2A4,5.403202949605079,0.03717133764464353
TMEM38A,4.781884234541486,0.18764107818068254
LRRC10B,4.874403539378395,0.03548315212868861
SCUBE2,3.081510068120917,0.03167749645076024
AMDHD1,4.3198202210050285,0.009777121611529913
UNC13D,6.124981501413927,0.2373189655745509
MEDAG,5.734804442135821,0.06557231159362208
C1orf194,1.7595393649540174,0.0
LY6G6C,7.501343599277127,0.0
TNFRSF11B,7.72036876767334,0.02389404265570102
SMPX,5.706254253573203,0.0
RNF128,6.418461524232457,0.10205338272918786
CLCA1,9.08091983144094,0.0
COL14A1,6.8053853299743725,0.2561652772630562
ULBP2,5.666935497696141,0.04082231010734111
KCNMB1,5.977911822921394,0.14469902515413874
PHGDH,5.567152960766161,0.11249997620071794
CREB3L1,11.099737167157917,0.20576784014981817
ANTXR1,6.835015789680701,1.145547036189861
HYAL1,5.508957839455015,0.2732174731034954
CDC25B,7.25925365277574,1.3758457246678237
ZNF750,7.089820145046641,0.006477564071204791
CPNE4,2.1890970991007084,0.0
DNAJC22,5.235179436301946,0.051024003024466885
CALML5,8.578321738510613,0.0
SLC6A14,7.329513824818872,0.01206802330909034
LBP,6.476077043244165,0.0
ITGA8,6.381247027761125,0.11889125217842653
CYP3A4,7.408583649735132,0.0
SLC29A4,7.501933494018607,0.07313470463021536
HTRA1,7.2792159041321005,2.163337708225467
PRPH,1.761838413195023,0.0
HAPLN1,4.67897330785417,0.0
EYA4,2.9922427300238295,0.0
IL1A,5.005961325845812,0.0
UBE2T,5.2834069612393915,0.6867918381280596
CXCL11,8.673577976630265,0.10728613495222235
ANXA3,6.062903132795593,0.17235949784814056
FXYD2,1.2495060209891469,0.0
UPK3A,7.665625848432806,0.0
NEK10,0.9530789526125074,0.003170442880128181
HPDL,5.987102534901386,0.18396283484259515
SVEP1,4.312294869158981,0.04264433740849372
TOX,4.565073128941649,0.044184257544003826
MFSD6L,3.4880650606244528,0.0
C2orf72,5.520576253502369,0.030265442857669595
PAEP,5.9534794386449645,0.0
LONRF2,2.8394356086738886,0.0
ZMYND10,2.541192662721443,0.010636636108736996
RAB25,8.205073310337227,0.348232419239271
CHAC1,5.424267084950391,0.4814022827632457
TMPRSS11D,6.559791578739399,0.0
DTX1,5.856178988797065,0.125915549474723
ZNF43,3.294326666428011,0.07491640205246167
NRK,2.5382401579742764,0.0
CHRNA1,1.9006060127543343,0.0
RASA2,3.8131655099782513,1.0552650796669782
PLPP2,6.093410169318912,0.1333004762297765
GGT1,1.6065369833147811,0.0
SMARCA1,4.970232462491061,0.3579460528592608
PCDH19,1.912113304824806,0.0023064673831690087
HEPHL1,4.78979705540617,0.0
C10orf99,8.536695595856541,0.0
BIK,8.096594463718253,0.2983063958064855
COL5A1,7.667335115863917,0.7719700676981892
ACOX2,4.056921620397963,0.06626144226872127
ADAMTS16,3.80690143234978,0.0
MDGA2,1.7775775222037777,0.0
NLRP12,2.1183597259530575,0.01106620140620535
CDHR2,7.556565064098914,0.016496319896195974
FREM2,3.2414741257014414,0.0
ANGPT1,2.8282253603588847,0.10514166032342377
NKAIN4,4.481376448153292,0.0
MMP1,10.567625301086638,0.19471746289359967
PLA2G7,5.823438576845242,0.021479727410451392
REC8,6.424016761583497,0.27166471097723394
CRNN,12.708701822692124,0.0
KNG1,2.5783349486816074,0.0
CLEC4A,0.9480027152124461,0.0
SMAD9,5.480316830627465,0.10393399105623308
SELENBP1,7.198446023712481,0.5208496504080753
PON2,7.365840361078866,0.8678964639926549
CALML3,4.097652930796221,0.0
PEG3,4.440301111382986,0.0
RNF150,4.712265606503286,0.02176397429165667
DCAF4L2,5.282239622742116,0.0
MADCAM1,5.011679005460288,0.048375704538976265
TENT5C,5.526015586259354,0.3103401206121505
AKR1B10,9.913549023809303,0.014355292977070055
ABCA3,5.003530280020868,0.16568687702987556
SQLE,7.0356481010605965,1.1169635371826598
FEV,7.648691924919218,0.0
EDA2R,3.4352818789084627,0.0048968432148474616
RHOBTB3,5.744987178753032,0.25108280331698735
CELSR1,4.611036604481877,0.11928976837475146
GZMA,7.203077793567482,0.18447073664009186
CRISPLD2,6.737362280760544,1.0916659875218127
TPSAB1,6.930212195606541,0.03632749181776505
IRF8,6.263612870670984,0.3733976491942119
TTR,8.133364701727405,0.0
SFN,11.040528780310892,0.19673292822219499
PGA5,11.825697157303546,0.0
LAMC3,3.816753285483043,0.025312343046068997
SLAMF6,4.580398778205586,0.06281249240502118
HOMER2,4.592104169216498,0.018064389360361564
CP,7.850273740601782,0.024603367140657025
DUSP23,6.868658371366364,1.2248429205712703
ATP4B,10.646321361447395,0.0
UGT1A1,5.643310747954269,0.0
FMO1,3.895273534446525,0.027861775354509576
SULF1,7.158507698818394,0.4130524285485273
COX6A2,2.181325220786017,0.0
AOC1,8.646333693380967,0.14509047680241982
SPINK5,10.172414631847184,0.0043216059500934675
ENPP5,4.267738030862219,0.005615567406909803
TSHR,0.6262054829530375,0.0033143885066770126
PTGS1,5.0707714197256335,0.37951006655306796
CIB2,6.819274760459544,0.20113196690788696
VANGL2,4.913262832155196,0.027720258355927438
ZEB1,5.773761657162259,0.6065369833147811
STMN3,6.535852339252324,0.4878979012100888
ANKS4B,4.542778069268754,0.01692414425782141
AXL,6.7363653983670115,0.8539956471763932
GALNT9,3.6349649294359976,0.0
SLC14A1,3.0440793151878283,0.008056554871058457
HBB,10.405967584408232,0.4971269151036999
UNC13B,4.447572584732445,0.3329656625859605
SCIN,3.870512680717926,0.04110277181912811
APOL4,4.541644928905629,0.0
CRABP2,9.527335857445896,0.13500944135116108
RPTN,4.815344866133029,0.0
ICAM5,2.2847510095342263,0.0
FGFR2,9.40665401025332,0.053250384702250166
CCL4L2,6.1345967638011745,0.0
S100G,7.273293015639998,0.0
PCDH10,3.3064518252843857,0.0
RIMS4,3.489812645079776,0.0
STAG3,2.973335750476608,0.06004738366993889
SFRP5,6.220405415763569,0.0
ASTN1,1.7561693281392987,0.0
CHP2,6.832919120876333,0.0
PLXNA4,3.338495727654777,0.01135250722990522
H2BC5,6.4496587614948515,1.0217639742916567
AKAP12,6.633997830603649,0.27500704749986976
C4BPA,7.2386282919638765,0.0
GBP5,6.555592250064342,0.079019633034838
SLC16A9,4.138904552632949,0.0
ANK1,5.074132897561717,0.04068205880300776
ELF3,7.147429835525695,0.1426094872986651
SLIT1,4.613808614349857,0.0
ITGA2,5.99807361826097,0.8830733484512632
CD163L1,4.756121280213067,0.0398402645317911
ACY3,8.867593503281494,0.09423606984576553
NEK2,5.910063437700117,0.0389979787975099
CILP,5.453925769262236,0.004033901284489715
MYO5B,5.107758998116883,0.14600345113892463
ADCY2,3.0825322894963874,0.0015860923540263689
BCAM,7.832130501095929,1.3039852676603423
CACNA1H,6.1745242679024,0.4674881735083557
GGT7,4.866863480351497,0.19118360922003896
USH1C,6.031648827859306,0.011781859459914711
GPT,5.215538823902273,0.0
CDSN,0.5281712093096024,0.0
ALDH1A1,12.075030661018003,0.7462267611769378
CCL22,5.121239250066074,0.07942931500291513
SPRED1,4.222186307322112,1.3097000735972857
RGN,5.083255924997141,0.006621180122379961
CHD5,2.2469856577252774,0.0024504992348224897
SAPCD2,5.838755159892127,0.08038478741460452
CAMK4,2.4838286728047536,0.020911065581689963
EPHA3,4.563579160153237,0.05311133645956253
FHL1,8.552022717566228,0.5721135564842315
NR4A1,6.904373302375196,0.7050489713936816
SLC27A2,4.837423576319016,0.02488699931317951
HOXB3,4.04365946941087,0.015354834293464039
FHDC1,4.208337770135951,0.19912264201360064
ATP4A,10.212016258110522,0.0
OAT,8.24630974423661,1.932136782309658
PCSK9,5.58888250305674,0.012211083950874365
MATN2,5.462042500058114,0.09274868553952377
H3C10,5.384871798203308,0.34596403034287176
PACSIN3,5.67086015920895,0.08488065359129648
MYADML2,2.686007405388293,0.0
FRZB,7.376133205210078,0.21685835977496037
GDPD2,4.773263190725798,0.01006368334469748
CD2,6.539518664342705,0.2357270598380585
C6orf15,7.935597645887704,0.0
ADCYAP1,3.573483597048737,0.0
GSTA1,9.442652647403412,0.0
GPRC5C,6.166920267416969,0.17785402525994942
VEGFA,6.798679158422993,0.9743090368836541
HPCAL4,1.7240390157672678,0.0
DOK6,1.3555801473773594,0.030971642412075524
POPDC2,5.592253700114908,0.11609855223657986
PDCD1,3.9682843275299944,0.0
TFDP3,2.6483273794795856,0.0
DSC3,6.75882682132826,0.0
SCT,7.32777986468992,0.0
LAMC1,8.346160440157771,2.1326426425396185
CLDN7,7.543160999496805,0.29736752321765897
PDZRN3,5.390261836110142,0.2685541640335435
EPHA10,2.8957291616449643,0.004753055399819502
WFIKKN2,0.6685730164758892,0.0
HPSE2,4.312287607338204,0.0
PSCA,12.310959810314275,0.0
PLIN4,6.598393494352121,0.019773069040027156
CHODL,4.289140978826214,0.0
TBX15,2.9468244170964,0.0
WAS,7.640427882940679,0.5550308011822083
LRFN4,5.912398377209985,0.4747734763121333
SPRR2G,9.746831544808483,0.0
KCNG1,2.6974402355911065,0.005615567406909803
MLXIPL,5.68185682812481,0.01049341924845273
CD5L,3.6688793127266828,0.0
RADIL,2.0836218612200375,0.014212444812104713
SLC38A11,4.646122325662498,0.0
SCG5,9.693068898696325,0.059493725391671554
FOXQ1,8.486894939917672,0.21138606167942933
H2AW,6.717506442330926,0.20175930745822926
FOXC1,7.351913610516121,0.3630028229886795
HP,6.072901122034487,0.0
KCNE3,6.714818359954063,0.25797611601076476
ALDH3B1,5.6626441672298515,0.7700255635542791
TNNT2,1.6300792438619767,0.0
SCNN1G,5.853302068966741,0.0
VGLL1,6.70678055749561,0.0
ELOVL2,5.351243153866592,0.0
SOCS1,7.3395320406081135,0.3787335592653803
CABYR,3.4822287461103807,0.005759269288684953
KRT13,13.187919527838753,0.0
GPRC5A,8.548377667203646,0.18928690658361216
NLRP9,1.4534912404074587,0.0
TMPRSS6,3.4374141904033095,0.006333933722050484
SEMA6A,4.443268480194411,0.13172117115592868
GPHA2,3.0263397396438694,0.0
GRIN3A,1.5276709162640891,0.006190289072069835
CLRN3,6.756952550584176,0.0
LRRC4,3.6661771255504254,0.05130248870063106
HILPDA,6.92382424563354,0.6316165286374511
CCDC146,3.6179801691595,0.17312743348065618
LPL,5.356978331327507,0.1058121511292314
NTM,3.120268986333581,0.010350188169567268
MIA,2.582387397748349,0.0
HLA-DRB1,10.849879196630608,3.4506702059037266
METTL7B,7.12574511014813,0.1823109180256963
RAB31,5.836605859316185,1.02091106558169
GASK1B,5.341039290686801,0.6735564239901446
C16orf74,4.150705888258113,0.007195501404203766
C1QTNF3,6.917641794969986,0.08147598159795859
S100A10,11.274673068909909,3.516191689790362
SFRP4,7.6809965951211945,0.01578299724092746
PDX1,5.5822759870291545,0.0
NBPF10,0.6418234437679071,0.019773069040027156
PPBP,8.124385523177558,0.0
ELOVL5,6.149562198852864,0.9344787589068828
ADIPOQ,4.6002102744200934,0.0
SDS,4.8884023186505265,0.140909506541662
CYP4F12,4.901262740234717,0.0
THSD4,4.647544769708967,0.09815002109201154
TKTL1,6.1206298016223695,0.0
ST14,8.04594363762845,0.6978627622537061
MATK,2.3985692755949835,0.05935527761642123
PSMB9,7.2351181508062785,1.3097000735972857
PODNL1,3.581351247168777,0.11649784050174834
SERTAD4,4.220059037134706,0.03857665145232315
CCL25,10.384711343760895,0.0
CD38,6.235700257929637,0.09031147137603657
NR4A2,6.780442654997849,0.7321389277021028
THBD,5.786141527633969,0.8014070183657183
UCP2,8.31353791716874,1.3308451896234157
TENT5B,6.340047691993321,0.019203733973092663
AEBP1,8.310715470628198,1.8813513815096614
PDGFRA,5.717440637959409,0.24452177363205552
CYP2S1,8.579986022224077,0.5367492056480259
IGFBP6,8.54882306415525,0.785090154994758
HPGDS,5.273004813612714,0.0
ADAM8,5.9816175113603895,0.26399588207123914
ADGRA2,5.588459799407029,0.5968397544377849
LACTB2,7.19793319296847,0.5361523930191802
AKR1B15,3.958025999354317,0.0
IP6K3,2.030124161455129,0.0
KLK7,8.298902959185524,0.0
ID1,8.954421132236718,1.6673017594341384
SOWAHA,5.4473642970024425,0.0
SLPI,11.166803552305069,0.5368486504208304
KDELR3,7.4673455155096615,0.9524826744304756
CDKN2B,5.976524028107655,0.2343786893376148
ATOH1,6.6266012117525195,0.0
TMPRSS11A,6.747638479787988,0.0
OTOS,0.9945797242157473,0.0
SHROOM3,6.0522615474368955,0.2736949100370791
LRRTM1,2.376262596185,0.0
IVL,8.35225799278897,0.0
SLC30A3,2.354903461135643,0.0
TMEM184A,4.561649957954208,0.06543444594863314
TCEA3,6.07799278326836,0.13132607460659126
FMN2,1.3251561177415914,0.0
IGFL1,7.272709090203878,0.0
AGR2,11.896895179842051,0.15302704346482315
ZNF711,3.954540654557192,0.12181115114198661
MATN3,4.772397718272531,0.0076260923761779465
REG3G,11.384258856763651,0.0
MT1F,6.290282471906721,0.42899992576300405
GAS2,3.247638945577659,0.04935195913529152
CACNG3,4.4211492266330605,0.0
CD14,7.718423963466177,1.9217409860795005
GALNT14,3.3549880642754353,0.02275839757815761
SLC26A9,6.5717723595691195,0.0
ISLR,8.167389040733852,0.7172980515235545
IGFL2,5.47687740729066,0.0
GJB6,6.808403071359544,0.0
IKZF3,7.370797239227639,0.05547333589843156
MELTF,5.547921724976998,0.15211850443194314
DEGS2,6.152422766487156,0.06736336711961022
BACE2,6.828125056861397,1.2588806837505306
MSTN,0.95315347005995,0.0
RHBDL3,2.143948445815575,0.0
UGT2B4,4.9768997347160395,0.0
C4orf48,7.5078239694151385,0.9270620655539404
ITPR3,7.0537901559521075,1.3555801473773594
ERV3-1,6.366923648978518,0.4159749464180967
SPINT1,7.93888267404717,0.6401581549632809
ZNF853,3.9563633784146557,0.13040376165803888
AMIGO2,6.3917299201909685,0.08882003329858511
SERPINA4,6.586776750754535,0.0
MEIS1,4.044385375725649,0.14873891273752515
BEX5,7.023727744269415,0.0
STEAP4,4.009176948569897,0.04725917547801282
PON1,3.1381263712306526,0.0
LRRC32,6.56517825826533,0.6983073935146265
AIF1,6.319984558151666,1.047608183642109
MTRNR2L12,7.379461547090075,0.8038056519230298
KIF17,2.6968618406061324,0.034779158048019
HOXD10,4.8378373058483675,0.0
CD22,6.454702328163688,0.029417546835091735
NIPAL4,3.8626497544553993,0.0
ZNF626,2.401056987822731,0.031959741397545
MAFB,6.14463785123843,0.6222744313631227
TFAP2C,4.7438542210795,0.007195501404203766
STXBP1,5.321051391324344,0.3898971621150958
VWCE,3.530670075491706,0.029841557136715123
NUPR2,5.658948354577885,0.0
ETV3,4.677936646112189,1.5275207945136315
GPR37,4.132535716227471,0.0
BCL2L15,5.584499561795114,0.029558897449116415
TNNT1,5.1791925393880245,0.0
GZMB,7.242913989257479,0.1496495818949754
RDH12,4.9645002919490375,0.0
EDN3,5.36054688461167,0.0
SPARCL1,9.897906549973607,2.1141337759524688
SELENOP,6.272215460913315,0.2757222561607483
BCL2A1,5.952154150307331,0.2572520532397878
SUCNR1,7.018130059626071,0.02559583588268347
RAB15,6.296888683022955,0.5059925243950385
SERPINB3,9.14542730523848,0.0
TRPM4,5.648033950563835,0.9299424538145727
GABRA2,3.0528158144388633,0.0
CUZD1,0.2485348361386787,0.0
CYP11B1,0.6160753415714053,0.0
CYP4X1,6.177248098755316,0.0486547018403464
LGR6,5.820855466054319,0.0070519425164900255
VSIG1,8.564586615621929,0.0398402645317911
GSDMC,4.723127108211378,0.0
HMOX1,6.83773136202633,1.287531396532028
LEFTY2,4.223515225440524,0.0
SSC5D,5.426046656409003,0.14182512970002847
TRIB2,6.499764583745813,0.6967060792516888
CADM2,2.1523456928351936,0.0
PROKR1,2.145188323120806,0.0
PDE6A,1.391272808271625,0.0030264828898985854
CDK1,6.236538538978036,0.2834477083779797
IGSF11,1.8404833760680739,0.0
SLC7A11,4.986128740170443,0.05172011644732763
DUSP15,4.320130820525869,0.03717133764464353
SKAP1,4.445018157646638,0.15911246123085834
GCGR,2.970743239780621,0.0
BNIPL,5.284358662039732,0.0070519425164900255
DIO1,4.623029884076317,0.0
ZFPM1,6.047741220777353,0.7132559017309738
MMP11,8.891603582888619,0.3237735636914725
EDNRA,5.067544071324278,0.5814958710013768
HTR1D,4.887130425166292,0.0
ANGPTL7,2.8225058245627483,0.0
GDA,5.39305918950469,0.0
NAP1L2,2.7998540522372988,0.0
LCK,6.290577379820946,0.24464354573939845
B4GALNT2,3.7730890825012504,0.0
JPH2,5.145673379780159,0.020768865094571848
SCX,6.804394361611447,0.15730246631897368
IGSF21,3.930339950433508,0.007482576331206196
PTAFR,6.5515990701757865,0.44180215462886685
CSTB,11.73851807899744,3.668641087929432
MST1R,6.189953012308761,0.08909131856468917
SULT1C2,6.493885863572963,0.005328120695281701
CYP4F11,5.083230391098887,0.0
PDZD3,3.164142648848306,0.0
ARHGEF16,5.786818498915977,0.1673579277385141
S100A11,12.142775266120028,5.802875620921342
MYBPC1,6.944370048349206,0.0
PHACTR3,3.95227764687353,0.0
PSG9,1.2097652659741032,0.0
VNN1,7.710840176530048,0.0
CBLIF,10.274843212015707,0.0
C1orf162,5.559500990625217,0.44127099043859935
CACNG2,0.7824085649273732,0.0
AKR1C3,7.659255273460101,0.12829340100981756
NFKBIZ,5.835873558837752,0.765449879452697
OTX1,3.2756030793368494,0.003746139232894637
PER1,6.071026806713586,0.82268936446939
HDC,2.791209783523296,0.0
SCGB1D2,3.181611460337412,0.0
CFHR3,2.477884522027948,0.0
SYNPO2,9.219134389185815,0.14821827215414504
FZD7,6.7757801351393505,0.5110631574824586
CA4,5.944720258982882,0.0
PPP4R4,3.624896322209038,0.0
ACE2,4.313478057653327,0.0
CAMK2N1,8.880245328386879,1.0841323148364053
STEAP2,6.238807873265447,0.35174138854728904
SLC7A8,6.497732106253436,0.5992225631598314
CCNO,4.342739621599781,0.0
INA,5.578531199831963,0.0
DGAT1,8.196941891291516,2.0992952043377753
CTRC,4.803371712064297,0.0
CHMP4C,5.959902272583002,0.2349917412488024
ROPN1B,1.7419199484946881,0.0
TMEM45B,7.536076219475899,0.4091465059196305
HOXB4,4.736691456064493,0.05630606033187654
BCL2L14,4.271022214896952,0.01735184178777496
SLC8A2,3.9431149168565147,0.0
TCEAL9,7.285592716014587,1.196858801366356
HHLA2,6.289384474774058,0.0
RAMP2,6.5798393617584034,1.6948801927991914
LGSN,3.6514191368499915,0.0
CYP3A7,1.963400137716715,0.0
ANXA13,6.692457886279422,0.0
NEURL1,5.288111200743852,0.018349309878891815
FREM1,3.5758326721311424,0.0
NMNAT3,2.513035883859455,0.01492654423810282
SMTN,7.709049339138691,1.7340484028274128
ANTXR2,5.696163564692023,0.6801442900638415
HOXC11,4.380791775571992,0.0
SELPLG,5.4850564449657995,0.6310577055029407
LRRN4,3.902305163939774,0.0
SH3GL2,3.739113609902512,0.0
PI16,6.313171465442479,0.0
DACT2,4.939875362450673,0.0
ABCC9,4.126229518306985,0.10648233046998123
LRIG3,6.97427920531039,0.5573855814235251
FAM155A,3.30522637109016,0.03337013846059218
LIF,6.714158953366715,0.2649567179648224
ECEL1,5.372335757245154,0.0
GUCA2A,6.24846652509717,0.0
CYP24A1,6.933642269276497,0.0
HES5,4.128235652454194,0.0
DMBT1,9.7445861367732,0.0
NPW,8.128244418008762,0.11009592910342043
MISP,8.939059045149776,0.15561972102644725
CPN2,3.9931127515586162,0.0
CELA3B,4.756153312341688,0.0
SLC12A8,3.947207937197968,0.08814159686901755
MAT1A,5.638143362977262,0.0
CLC,6.476741344326934,0.0
SP5,7.2797628510449455,0.023184369248263375
ABCA9,2.3548752589864916,0.006477564071204791
OVOL1,5.633172525080697,0.0
ANXA10,8.805503349197863,0.0
ALOX12,5.664963469014218,0.12604775520593936
PAX2,2.999494968349994,0.0
HGF,3.2938412992667394,0.04306447866493742
GAL3ST1,4.9722423158459055,0.0
PODN,6.449536614188388,0.1920678844796504
RPS28,9.22941416019218,4.579433611435148
ZDHHC19,0.9045804349213173,0.0
MASP1,2.1980226076172715,0.0012978415956467913
RASEF,5.373028686831783,0.057138304393541776
PCK1,7.464199380267002,0.0
SLC11A1,4.591356282159805,0.12644429972469104
LRAT,3.2708428625860657,0.0
PEBP4,3.8443354330028834,0.0
EFS,4.544924260801766,0.015354834293464039
MT1H,7.078681344352636,0.0
ISM1,4.4481741359771405,0.013069150019521303
MED12L,1.6930966103857896,0.0021624211506207254
TP53I11,7.466901962827142,1.5968397544377848
NGFR,6.54724776118498,0.0
FIBIN,4.645154031370372,0.1009776477248209
FAM20C,5.700214973139706,0.967463757910271
OSMR,7.302490877175609,0.7228157263370352
CPA2,13.251348342634856,0.0
MBP,3.291765616385809,0.7414885592498122
C11orf86,8.624691292990056,0.0
COL8A2,4.348657345374852,0.14300150624248983
UMODL1,0.9082749184790591,0.0
MSRB3,6.189763292447272,0.3159139654367424
ENDOU,5.81685310303294,0.0
GPNMB,8.550806800248644,0.9760703006957343
ZPLD1,2.9295827196213944,0.0
ISX,4.413851296770221,0.0
SASH3,6.932670671966632,0.5487325317919189
ITGA11,4.940589628414748,0.07970237169737819
ATP1A1,7.801390203519612,1.905235356109517
PIPOX,4.878681206694329,0.05686094304675096
PTGER4,5.509727507412057,0.5784074137536205
PTGDS,4.021666270742939,0.006333933722050484
RASGEF1A,3.951839535815913,0.01006368334469748
NIBAN1,7.168576854497855,0.307661669187727
BASP1,6.841709003087225,0.8943715499612752
NPDC1,6.827778384747998,0.9559079132977922
NR2F1,5.247544009320043,0.26663664251398955
MYO7B,6.739714463642176,0.030971642412075524
HMGCLL1,1.0063339337220505,0.0
ATP10A,2.2537170339361987,0.03520159571856608
SFRP2,10.315647172246067,0.0
PCOLCE,6.130374929875316,0.9003355086409828
SLC10A2,4.108114589536276,0.0
ACSBG1,2.4535439175426865,0.005759269288684953
BRSK2,3.446242994094529,0.019630756335508422
C9orf135,2.0567915943774806,0.0
IHH,7.374772594998615,0.01564029037688224
ALDH3B2,6.533655226773475,0.0
CASQ1,2.9144114442810114,0.0
NPSR1,5.373801311222922,0.0
SIX2,6.450704843153083,0.0
ZNF281,4.224202383024373,1.080930487672984
SDC2,6.8444107623468735,0.7916057247045515
SLC26A3,6.883603711060139,0.0
C14orf132,4.732958358689067,0.10996225339881807
LMOD1,8.253560571647222,0.2135028199839165
SSX4,1.6971510670843672,0.0
TMEM100,4.533993102670594,0.006764781878422359
KRT1,5.766438799458545,0.0
PTPRN,4.6144801723384195,0.0
DNAJB13,1.0928839656784843,0.0
ARHGAP4,5.061763239189803,0.2946648560912417
AHNAK,7.878532854879193,2.4925710591829837
SYNPO,6.878249595409681,1.282854909322555
NBPF9,2.1444706292994846,0.1905516520322702
KRT15,8.210313364910437,0.0
MYBPC2,5.440656587961183,0.0
RGS5,7.941238387576398,1.9000649537988246
CCK,5.4801455388805556,0.0
AK4,4.978250553574258,0.09922786577486105
BANK1,4.774776519324928,0.07025192182044421
EZHIP,7.5382153213908305,0.0
MEOX1,3.7649830221874687,0.008200013832136128
HSPB7,7.924892651103976,0.059493725391671554
SHISA9,2.3218126746672207,0.0
CPNE6,3.4604280455758656,0.0
PLBD1,7.439698760718348,1.2658569208107826
